id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,keyPass,qualifier/12/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId
2545422059,4,55,1,0,10,7kt37xy93vjy6wac8vq6fqz3g,1,27.9,32.2,2023-05-07T17:45:58.045Z,2023-05-07T18:24:21Z,,,,,,,,,,,,,,,,,,,,,,,,,8j67kyyfq5i300eeqbihgcqfp,R. Sevecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545422199,5,1,1,0,29,7kt37xy93vjy6wac8vq6fqz3g,1,22.5,21.8,2023-05-07T17:46:16.309Z,2023-05-07T17:46:17Z,4260027549,141,7.7,4260027545,56,Back,4260027551,212,10.0,4260027553,213,5.0,4260027547,140,25.1,4260027541,5,,4260027543,241,,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545422209,6,1,1,0,30,7kt37xy93vjy6wac8vq6fqz3g,1,22.1,16.7,2023-05-07T17:46:17.805Z,2023-05-07T18:40:09Z,4260027595,56,Back,4260027599,141,39.8,4260027597,140,13.0,4260027603,213,2.1,4260027601,212,18.4,,,,,,,,,,8j67kyyfq5i300eeqbihgcqfp,R. Sevecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545422233,7,43,1,0,31,7kt37xy93vjy6wac8vq6fqz3g,1,0,0,2023-05-07T17:46:18.621Z,2023-05-07T18:40:12Z,4260027725,212,15.9,4260027721,140,12.0,4260160417,144,1,4260027723,141,36.4,4260027719,56,Back,4260027727,213,2.4,,,,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545422263,8,1,1,0,32,7kt37xy93vjy6wac8vq6fqz3g,1,11.7,37.1,2023-05-07T17:46:19.869Z,2023-05-07T17:46:23Z,4260027883,212,28.0,4260027881,141,77.8,4260027879,140,15.5,4260027885,213,1.4,4260027877,56,Back,,,,,,,,,,ds8eeciyv1vk6nwh26qgy1lg5,C. Brosnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545422325,9,1,1,0,35,7kt37xy93vjy6wac8vq6fqz3g,1,11,85.4,2023-05-07T17:46:23.100Z,2023-05-07T18:40:17Z,4260028307,1,,4260028297,56,Left,4260028301,141,87.8,4260028303,212,55.8,4260028299,140,64.1,4260028305,213,0.0,4260028295,155,,,,,3c80px00lrpe84s9yurszqcid,N. Björn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545422355,10,1,1,0,43,7kt37xy93vjy6wac8vq6fqz3g,1,56.8,89.3,2023-05-07T17:46:30.429Z,2023-05-07T17:46:33Z,4260028499,212,30.9,4260028497,141,53.7,4260028487,56,Back,4260028501,213,4.0,4260028493,140,38.5,,,,,,,,,,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545422375,11,1,1,0,46,7kt37xy93vjy6wac8vq6fqz3g,1,36.4,47.9,2023-05-07T17:46:33.693Z,2023-05-07T17:46:36Z,4260028623,141,64.5,4260028621,140,31.5,4260028627,213,2.0,4260028619,56,Back,4260028625,212,12.4,,,,,,,,,,bqbs20rirfi1eh7k7ss4pt0ix,K. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545422409,12,1,1,0,49,7kt37xy93vjy6wac8vq6fqz3g,1,33.5,69.4,2023-05-07T17:46:36.180Z,2023-05-07T18:40:35Z,4260028791,213,0.0,4260028787,141,69.9,4260028789,212,26.5,4260028783,56,Center,4260028785,140,58.7,,,,,,,,,,3c80px00lrpe84s9yurszqcid,N. Björn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545422421,13,1,1,0,51,7kt37xy93vjy6wac8vq6fqz3g,1,59.4,71.5,2023-05-07T17:46:38.965Z,2023-05-07T18:40:44Z,4260028885,140,54.3,4260028883,56,Left,4260028891,213,2.2,4260028887,141,82.4,4260028889,212,9.1,,,,,,,,,,e2lt71eeqb97hw6wnebjrrgt1,A. Galli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545422445,14,1,1,0,54,7kt37xy93vjy6wac8vq6fqz3g,1,56.9,87.4,2023-05-07T17:46:41.188Z,2023-05-07T17:46:44Z,4260029055,212,28.9,4260029057,213,3.8,4260029049,56,Back,4260029053,141,60.0,4260029051,140,35.9,,,,,,,,,,3c80px00lrpe84s9yurszqcid,N. Björn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545422471,15,1,1,0,57,7kt37xy93vjy6wac8vq6fqz3g,1,37.1,61.4,2023-05-07T17:46:44.366Z,2023-05-07T17:46:47Z,4260029227,212,11.3,4260029223,140,43.8,4260029221,56,Back,4260029229,213,5.4,4260029225,141,48.4,,,,,,,,,,bqbs20rirfi1eh7k7ss4pt0ix,K. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545422501,16,1,1,0,59,7kt37xy93vjy6wac8vq6fqz3g,1,42.2,50,2023-05-07T17:46:46.989Z,2023-05-07T17:46:50Z,4260029407,141,52.8,4260029409,212,8.1,4260029403,56,Back,4260029411,213,2.9,4260029405,140,34.7,,,,,,,,,,ekmg1wlig0qdtzhafm3lwsz4l,C. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545422519,17,1,1,1,3,7kt37xy93vjy6wac8vq6fqz3g,1,35.9,53.6,2023-05-07T17:46:50.492Z,2023-05-07T17:46:52Z,4260029481,140,25.0,4260029485,141,70.5,4260029475,56,Back,4260029493,213,2.4,4260029489,212,16.2,,,,,,,,,,bqbs20rirfi1eh7k7ss4pt0ix,K. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545422553,18,1,1,1,5,7kt37xy93vjy6wac8vq6fqz3g,1,26.7,75.7,2023-05-07T17:46:52.228Z,2023-05-07T17:46:55Z,4260029687,213,6.0,4260029681,140,48.6,4260029683,141,67.6,4260029677,56,Back,4260029685,212,23.6,,,,,,,,,,3c80px00lrpe84s9yurszqcid,N. Björn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545422597,19,1,1,1,8,7kt37xy93vjy6wac8vq6fqz3g,1,52.1,65.8,2023-05-07T17:46:55.372Z,2023-05-08T16:16:06Z,4260029929,56,Left,4260029935,212,17.5,4260029937,213,1.6,4260029931,140,51.0,4260029933,141,91.5,,,,,,,,,,ekmg1wlig0qdtzhafm3lwsz4l,C. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545422619,20,1,1,1,11,7kt37xy93vjy6wac8vq6fqz3g,1,65.1,87.6,2023-05-07T17:46:58.781Z,2023-05-08T16:16:14Z,4260030097,213,5.3,4260030093,141,75.4,4260030089,56,Center,4260030091,140,70.9,4260030095,212,10.3,,,,,,,,,,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545422655,21,1,1,1,13,7kt37xy93vjy6wac8vq6fqz3g,1,73.6,77.3,2023-05-07T17:47:01.068Z,2023-05-08T16:16:22Z,4260030279,213,1.1,4260030265,56,Left,4260030267,140,78.4,4260030271,141,93.8,4260030275,212,12.3,,,,,,,,,,27iu58a0k5jqsxidnaxbothbd,K. Snoeijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545422661,22,50,1,1,16,7kt37xy93vjy6wac8vq6fqz3g,1,84.6,91.6,2023-05-07T17:47:03.788Z,2023-05-07T17:47:06Z,4260030405,233,8,4260030301,286,,4260030299,56,Left,,,,,,,,,,,,,,,,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545422677,8,7,1,1,16,spi3g782q7m4evjxn1sv6cfa,1,15.4,8.4,2023-05-07T17:47:03.789Z,2023-05-08T16:16:27Z,4260030387,285,,4260030389,233,22,4262737093,385,,4260030383,167,,4260030385,56,Back,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545422685,9,5,1,1,17,spi3g782q7m4evjxn1sv6cfa,0,17.8,-0.6,2023-05-07T17:47:04.358Z,2023-05-07T18:24:26Z,4260030419,56,Back,4260030423,347,,4260030655,233,23,,,,,,,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545422721,23,5,1,1,17,7kt37xy93vjy6wac8vq6fqz3g,1,82.2,100.6,2023-05-07T17:47:04.358Z,2023-05-07T17:47:11Z,4260030645,233,9,4260030587,347,,4260030585,56,Left,,,,,,,,,,,,,,,,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545422749,24,1,1,1,24,7kt37xy93vjy6wac8vq6fqz3g,1,87.8,100,2023-05-07T17:47:11.829Z,2023-05-07T17:47:13Z,4260030735,140,56.9,4260030743,1,,4260030739,212,33.9,4260030741,213,3.4,4260030733,56,Left,4260030731,107,,4260030737,141,86.0,,,,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545422795,25,1,1,1,26,7kt37xy93vjy6wac8vq6fqz3g,1,47,84.7,2023-05-07T17:47:13.485Z,2023-05-07T17:47:20Z,4260030993,212,24.6,4260030989,140,35.0,4260030987,56,Back,4260030995,213,4.2,4260030991,141,53.7,,,,,,,,,,3c80px00lrpe84s9yurszqcid,N. Björn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545422807,26,1,1,1,32,7kt37xy93vjy6wac8vq6fqz3g,1,33.2,49.4,2023-05-07T17:47:19.757Z,2023-05-07T18:41:35Z,4260031051,56,Back,4260031055,141,52.8,4260031053,140,11.6,4260031059,213,3.0,4260031057,212,22.8,,,,,,,,,,8j67kyyfq5i300eeqbihgcqfp,R. Sevecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545422867,27,1,1,1,33,7kt37xy93vjy6wac8vq6fqz3g,1,11.6,52.5,2023-05-07T17:47:21.102Z,2023-05-07T17:47:27Z,4260031345,212,20.7,4260031339,56,Back,4260031343,141,81.2,4260031341,140,18.3,4260031347,213,1.2,,,,,,,,,,ds8eeciyv1vk6nwh26qgy1lg5,C. Brosnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545422893,28,1,1,1,39,7kt37xy93vjy6wac8vq6fqz3g,1,22.5,82.3,2023-05-07T17:47:27.077Z,2023-05-07T17:47:29Z,4260031489,212,8.8,4260031479,56,Back,4260031487,141,69.9,4260031491,213,5.0,4260031483,140,25.0,,,,,,,,,,3c80px00lrpe84s9yurszqcid,N. Björn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545422901,29,1,1,1,42,7kt37xy93vjy6wac8vq6fqz3g,0,24.7,69.1,2023-05-07T17:47:29.572Z,2023-05-07T17:47:31Z,4260031529,56,Back,4260031679,236,,4260031535,212,5.8,4260031681,233,10,4260031537,213,2.1,4260031531,140,21.8,4260031533,141,76.4,4260031685,286,,ekmg1wlig0qdtzhafm3lwsz4l,C. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545422923,10,74,1,1,42,spi3g782q7m4evjxn1sv6cfa,1,77,21.8,2023-05-07T17:47:29.573Z,2023-05-07T18:24:24Z,4260031629,285,,4260031627,56,Center,4260031713,233,29,,,,,,,,,,,,,,,,2hkkfeyzmu2pkqgjw3bpl7cnp,J. Čanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545423009,30,1,1,1,46,7kt37xy93vjy6wac8vq6fqz3g,1,30.1,59.6,2023-05-07T17:47:33.141Z,2023-05-07T18:42:02Z,4260032195,213,5.7,4260032191,212,18.3,4260032179,56,Back,4260032187,141,45.2,4260032183,140,44.8,,,,,,,,,,8j67kyyfq5i300eeqbihgcqfp,R. Sevecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545423031,31,1,1,1,53,7kt37xy93vjy6wac8vq6fqz3g,1,78.2,31,2023-05-07T17:47:40.925Z,2023-05-07T17:47:44Z,4260032313,140,88.6,4260032311,56,Right,4260032315,141,14.4,4260032319,213,5.5,4260032317,212,15.7,,,,,,,,,,9x4qkir5sofsdi6jf3qdnvgx6,H. Bennison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545423039,32,1,1,1,56,7kt37xy93vjy6wac8vq6fqz3g,0,90,14.3,2023-05-07T17:47:44.093Z,2023-05-08T16:19:18Z,4260032371,2,,4260032373,155,,4260032381,212,3.9,4260032383,213,1.0,4260032429,286,,4262746003,20,,4260032425,233,11,4262746001,224,,8k21bzux0l41m2cdsuetbco9h,N. Sørensen,4260032423,236,4260032377,140,92.0,4260032375,56,Right,4260032379,141,19.1,,,,,,,,,,,,,,,,,,,,,,,
2545423047,11,12,1,1,57,spi3g782q7m4evjxn1sv6cfa,1,6,80.8,2023-05-07T17:47:44.193Z,2023-05-07T17:47:46Z,4260032413,185,,4260032415,56,Back,4260032435,233,32,,,,,,,,,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545423053,12,6,1,1,58,spi3g782q7m4evjxn1sv6cfa,0,2.6,77.9,2023-05-07T17:47:45.595Z,2023-05-08T16:19:40Z,4260032541,233,33,4260032439,56,Back,4260032441,73,,,,,,,,,,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545423065,33,6,1,1,58,7kt37xy93vjy6wac8vq6fqz3g,1,97.4,22.1,2023-05-07T17:47:45.595Z,2023-05-07T18:24:20Z,4260032497,56,Center,4260032499,75,,4260032515,233,12,,,,,,,,,,,,,,,,8k21bzux0l41m2cdsuetbco9h,N. Sørensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545423323,34,1,1,2,29,7kt37xy93vjy6wac8vq6fqz3g,0,99.5,0.5,2023-05-07T17:48:16.932Z,2023-05-08T16:19:36Z,4260033967,223,,4260033975,212,35.6,4260033979,1,,4260033963,6,,4260033961,2,,4260033969,56,Center,4260033973,141,50.7,4260033971,140,89.9,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,4260033977,213,4262747017,72,,4260033965,155,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,
2545423341,13,12,1,2,32,spi3g782q7m4evjxn1sv6cfa,1,10.5,46.1,2023-05-07T17:48:19.571Z,2023-05-07T17:48:20Z,4260034097,15,,4260034093,212,17.4,4260034089,140,23.7,4260034087,56,Back,4260034091,141,30.7,4260034095,213,5.6,,,,,,,ek8x7y3jt0xcebttt75qi5exh,J. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545423385,35,1,1,2,37,7kt37xy93vjy6wac8vq6fqz3g,0,80.5,75.3,2023-05-07T17:48:24.164Z,2023-05-08T18:31:35Z,4260034341,141,70.2,4263184289,233,14,4260034343,212,3.6,4260034339,140,81.5,4260034335,155,,4262748395,236,,4260034345,213,5.0,4262748397,286,,e2lt71eeqb97hw6wnebjrrgt1,A. Galli,4260034337,56,,,,,,,,,,Center,,,,,,,,,,,,,,,,,,,,,,
2545423363,14,74,1,2,37,spi3g782q7m4evjxn1sv6cfa,1,21.7,23.3,2023-05-07T17:48:24.165Z,2023-05-08T18:31:36Z,4260034245,56,Back,4263184303,233,35,4262747963,285,,,,,,,,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545423387,15,49,1,2,39,spi3g782q7m4evjxn1sv6cfa,1,16.3,11.3,2023-05-07T17:48:26.619Z,2023-05-07T17:48:26Z,,,,,,,,,,,,,,,,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545423453,16,1,1,2,46,spi3g782q7m4evjxn1sv6cfa,0,8.1,5.5,2023-05-07T17:48:33.179Z,2023-05-07T17:48:34Z,4260034663,212,3.7,4260034661,141,5.3,4260034699,236,,4260034701,233,36,4260034659,140,11.6,4260034655,157,,4260034667,1,,4260034705,286,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,4260034657,56,4260034665,213,6.2,,,,,,,Back,,,,,,,,,,,,,,,,,,,,,,
2545423447,36,74,1,2,46,7kt37xy93vjy6wac8vq6fqz3g,1,91,95.9,2023-05-07T17:48:33.180Z,2023-05-07T18:24:24Z,4260034627,56,Left,4260034629,285,,4260034737,233,16,,,,,,,,,,,,,,,,27iu58a0k5jqsxidnaxbothbd,K. Snoeijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545423605,17,5,1,2,47,spi3g782q7m4evjxn1sv6cfa,1,12.6,-1.4,2023-05-07T17:48:34.120Z,2023-05-08T16:20:23Z,4260035559,56,Back,4260035561,347,,4260035563,233,37,,,,,,,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545423459,37,5,1,2,47,7kt37xy93vjy6wac8vq6fqz3g,0,87.4,101.4,2023-05-07T17:48:34.120Z,2023-05-08T16:20:24Z,4260034707,56,Left,4260034709,347,,4260035567,233,17,,,,,,,,,,,,,,,,27iu58a0k5jqsxidnaxbothbd,K. Snoeijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545423625,18,1,1,3,0,spi3g782q7m4evjxn1sv6cfa,1,21.2,0,2023-05-07T17:48:47.515Z,2023-05-07T17:48:50Z,4260035673,56,Back,4260035671,107,,4260035677,141,19.1,4260035675,140,32.3,4260035681,213,0.9,4260035679,212,18.4,,,,,,,6ypmyozp8zmq4tk36n49oz5xx,È. Périsset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545423629,19,50,1,3,3,spi3g782q7m4evjxn1sv6cfa,1,31.4,27,2023-05-07T17:48:50.450Z,2023-05-07T17:48:57Z,4260035701,56,Back,4260035703,285,,4260036061,233,38,,,,,,,,,,,,,,,,ek8x7y3jt0xcebttt75qi5exh,J. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545423681,38,7,1,3,3,7kt37xy93vjy6wac8vq6fqz3g,0,68.6,73,2023-05-07T17:48:50.451Z,2023-05-08T16:20:51Z,4260036031,56,Center,4260036033,286,,4262750549,383,,4260036053,233,19,,,,,,,,,,,,,bqbs20rirfi1eh7k7ss4pt0ix,K. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
